srx,"CD4-positive, alpha-beta T cell",natural killer cell,B cell,lung multiciliated epithelial cell,"CD8-positive, alpha-beta T cell",plasma cell,intermediate monocyte,pulmonary alveolar type 2 cell,club cell,pulmonary alveolar type 1 cell,capillary endothelial cell,respiratory tract goblet cell,endothelial cell of lymphatic vessel,classical monocyte,basophil,macrophage,basal cell,,endothelial cell of artery,bronchial smooth muscle cell,monocyte,vein endothelial cell,mature NK T cell,adventitial cell,pericyte,neutrophil,alveolar adventitial fibroblast,endothelial cell,smooth muscle cell,fibroblast,erythrocyte,mast cell,sebocyte,T cell,melanocyte,"naive thymus-derived CD4-positive, alpha-beta T cell",hematopoietic precursor cell,non-classical monocyte,platelet
SRX22996339,2.938636059709558,,2.356921516917294,6.506472885602451,,1.8364209635911237,,1.6442413386285917,,4.020559662084992,1.5282183005306933,4.724317961945253,5.442680484346669,,,3.7904983893077144,1.9813097234284611,,3.723010331262734,3.324000333794889,,4.356565943300793,,2.6855142675148707,3.69771770711774,,3.148160190929824,,,,,,,,,,,,
SRX19704161,2.595127347169199,,2.149819721725452,1.1994346881448075,3.316133354827886,0.8094993708625146,4.070560543687222,,3.4639773782600742,,2.015396458221071,2.156796022479697,,3.7906400727840466,,3.382492043312647,2.9520273549603835,,2.331507307938583,6.70064988567601,,2.4715626033216997,,5.097953885528571,6.136419240889849,,,,,,,,,,,,,,
SRX22996374,0.6469846236602693,4.121936368142905,1.0312806453098295,,1.7992217196616858,1.573187841887397,2.6262016334835145,,,,,,,3.2614394143267864,4.244221729652006,2.552500019251051,,0.867173008584672,,,,,3.0075726177158817,,,,,,,,,,,,,,,,
SRX19704122,2.980625574667753,,0.9832274036506423,1.4166380424276361,,0.707148208429539,2.6475358746312074,,,2.845167965347902,3.010120806239159,3.0143588116806486,,2.445184079967083,,1.729136466762015,2.857861269369471,,2.8383123030235557,,,3.8756502027474675,,4.329795768964458,,,,,,,,,,,,,,,
SRX19886030,,,0.32221897585693715,,,,,,,,,,,,,,0.000355909282160968,,,,,0.2635827201977286,,,,,,,,,,,,,,,,,
SRX19704126,2.5614486042425355,,0.709281559749272,3.7635371641372637,,0.5996328838228348,2.091826043051171,,,,0.855014377338738,3.0049234114479524,,1.955909456549504,,1.3614231335735243,4.01759502421267,1.5053646056461625,2.250247926699919,4.425742282844159,,2.1718109694285475,,3.9189796520401927,3.990370172148077,,,,,,,,,,,,,,
ERX11876764,0.07810766113923812,,1.0215461148686324,,0.9639919682991694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX25319036,,,1.611060577383592,2.983191288638607,,1.8351088154027753,,,,,,0.8458350586681723,,,,,0.515365272823999,1.8714719156090864,,,,,,,,,,,,,,,,,,,,,
SRX22996383,0.6116204733290571,3.532495080827021,1.222218074981719,,2.3057890358095814,2.254181541569579,2.505962782939974,,,,,,,2.678827566543111,4.583344222322774,2.734986529803529,,0.8086532522830169,,,,,2.7108716070602563,,,,,,,,,,,,,,,,
SRX22996334,0.3399973117706713,,0.8839933068963265,,0.33890399915285147,1.8287942196020177,4.09686153925259,,,,,,,3.9227319292442533,7.0152477736989365,4.050518320456351,2.208318551415315,,,,,,,,,,,,,,,,,,,,,,
SRX17689198,3.0234278722395267,,1.0348475862453852,2.8974112457718406,,0.47410677281383745,2.2455157475454093,3.164067747188367,2.897900839474692,,2.0010718254196393,2.163672751815194,2.386747164735814,,5.554588851677638,2.306974390638452,2.524975120290917,,2.386747164735814,4.847293603186895,,2.3175699293951944,,3.178028134281063,3.1221831673237084,,3.217749047386347,,,,,,,,,,,,
SRX17689200,3.006908568646802,,1.774906255508115,2.9001234224925168,3.6737537031684293,1.185297909956175,3.801736091262326,3.555839282686591,3.5196832708058947,,1.9489555856147525,2.2449238317638742,,,5.58843929284423,1.451645152320291,3.302787519384439,,2.3831105254800318,4.89459502353297,,2.723576637297195,,5.249165952551708,4.5909117486962785,,,,,,,,,,,,,,
SRX17689203,1.7588148603461529,,2.0187933350199634,5.0531949007122945,2.1672443439896663,1.5490912114195707,2.7495603470167875,5.890421079490002,,,3.6243580547446124,5.159657536192561,,3.418525964670496,4.624351601908421,1.3581811971784044,,,4.017331364312778,5.708177232750144,,4.012781914507011,,4.584192845057019,4.803306958625107,,5.01216763245224,,,,,,,,,,,,
SRX17689204,1.5500121376162013,,1.3514408586489464,6.697373154381362,3.1708674436148736,1.6112656438568318,2.039768534463574,6.116386574551139,,,4.164748175675952,,,2.5262909012882937,4.447211069926898,1.095446074491448,3.9643146789814243,,4.663419619639973,,,4.397761469328726,,4.349378892606842,,,4.410499291570377,,,,,,,,,,,,
SRX17689205,2.7029390380483367,,1.7139461632928115,3.159290034075143,3.79677706989009,0.8466312907694447,2.234482820447705,,4.641498844412179,,,2.971620455512823,6.295469932601866,2.7514794125694477,4.597997205775592,1.72230755499144,3.114634243411846,,2.896091847538277,,,2.9870648489095393,,3.199615925106097,,,,,,,,,,,,,,,
SRX22834774,0.14603730063909662,,0.016059148637376907,,,0.036548624901975,,,,,,0.327249244454558,,,,2.6527911840401024,,,,,,,,,,,,,,,,,,,,,,,
SRX17689210,3.1117640256967625,,2.832547313525963,3.517700733274049,4.119536716505576,1.6912359448800967,3.1325951880387737,,,,1.84388476247495,4.391158807315927,3.9722102183522834,3.6912401145082705,6.154428665119144,2.8442155706334136,4.127898141075769,,2.0834765506538626,4.412121567186015,,2.0151007782896824,,2.000802970981266,3.677042891321553,,3.2288073807341773,,,,,,,,,,,,
SRX17689197,1.8436138921904346,,1.7331234775568654,5.2291499085214515,3.5285277920202778,1.009777442245208,3.2736749964189857,4.57100470838444,4.57100470838444,,3.17892091748203,4.180395028310822,5.96939006135943,3.481032791731429,3.792693075991167,1.5513373199357816,4.300950229496438,,3.6014739159301015,4.007432129280805,,4.112677829005435,,2.8245701867084088,4.052649774852147,,3.637504466961757,,,,,,,,,,,,
SRX19727427,0.8295962239473557,1.8041896443781278,0.6456709646643835,,0.5821553262106798,3.795627153988774,3.8148300457802136,,,,,,,3.758800152668067,,3.8263245317962267,,,,,,,0.6184478888757713,,,,,,,,,,,,,,,,
SRX17664572,0.7127473054932408,,0.014991256640180438,1.760692372483857,,1.2310245575670848,,,,,,,,,,0.5833215828481408,,1.724775638352633,,,,1.13536117689998,,,1.4141382585520756,,,,,,,,,,,,,,
SRX19704198,2.771365488196159,5.239181026022574,1.434503338438147,1.8170585958668974,3.312420292733043,0.9664391307349203,2.3272322304378736,3.4896679366970966,3.5792572767460746,3.7092735977733886,2.486028865181714,3.4719963970572065,3.2584257983711407,3.130108122508891,4.401523111928253,1.1749933340864012,3.2802806839191176,,2.6562634543665222,,,3.1866381494778673,4.792141251775978,4.839012060207665,,,,,,,,,,,,,,,
SRX22996325,0.9486817954756711,,1.054343806370241,,2.224153897489696,1.9872839473302744,4.5254624102814605,3.2888159059200643,3.765931050992976,,3.113431387944155,3.782797174243229,,4.155945412780494,5.907522910735916,3.482963382499956,2.3174794052642103,0.9012153538288837,4.068537682911707,4.862529482532172,,4.460177797155989,,4.698371778227404,5.252351745403006,,,,,,,,,,,,,,
SRX22226502,0.45509414926337965,,0.4417682390967829,,0.6656680972956689,0.29150009618745687,,3.9750849130555777,,,1.5976175023608958,,,,6.030564965995074,3.6685614109963507,,,2.091839690506328,3.2146989504233505,,3.3078386799484147,,3.4248653925937984,,,3.7023225253408025,,,,,,,,,,,,
SRX22996344,0.7736797342889137,,1.2126083479286367,,2.625260617696619,,2.56685489877262,,,,,6.594120046027225,,2.5680129214831506,,2.66495770362504,,,,,,,,,,,,,,,,,,,,,,,
SRX23619806,,,0.9777811291415921,,,,,,,,,,,,,,0.1689467374256345,,,,,0.6343131095695261,,1.4245906195189129,,,,,,,,,,,,,,,
SRX17896694,,,0.6433182691775534,,,,,,,,,0.6943979863313574,,,,,0.07115550530977514,,,,,0.4958626062422252,,,,,,,,,,,,,,,,,
SRX17689209,1.9754671938940316,3.6585655907611545,1.6345820028002738,,3.386452121418072,2.0291315329752098,2.3907870424538045,3.9589211459671594,,,2.6803224538452106,,4.18142799709405,2.7073710385695815,,2.516389354504959,1.2554732464704779,,3.11162153109367,,,,,2.665520872450856,,,4.621361147817464,,,,,,,,,,,,
SRX17896691,0.9426085810685522,,1.4942630644132138,,,2.658295462702837,,0.8632821589289984,0.1467468033691696,,,0.2132970656083837,,,,,0.0955204061530642,,,,,0.3941543749840892,,,,,,,,,,,,,,,,,
SRX23619807,0.13039393296764265,,0.3800709525194655,,,0.7320875815889066,,,,,,,,,,,0.32936359593848274,,,,,0.29289888940949926,,1.1769224621465693,,,,,,,,,,,,,,,
SRX24073315,4.631951039567264,5.344635780984316,,,,0.5857405224213417,,4.079009154911858,,3.8453838468762283,0.5029424070231175,,,,,4.6473564499606645,1.171250176529234,,0.7214996965359282,2.5731166998935255,,,,1.944611563254158,4.837187916315257,,2.97876493850459,,,,,,,,,,,,
SRX23619809,1.2298889874327414,,0.45365998570551347,,,2.799982799220864,,,,,,,,,,,0.009881244345931023,,,,,0.028755838588295207,,,,,,,,,,,,,,,,,
SRX23838225,1.047124892145464,,0.5747498622567406,,,2.4505831505458353,,,,,,1.358053994794494,,,,,0.15639667075505626,,,,,0.742343855674615,,1.3618128391769775,0.7836699550463962,,,,,,,,,,,,,,
SRX24073303,3.0206181785790176,,1.424129113804154,3.0624515084667574,4.111213773000473,1.631570689663133,,,,,,1.5830727333745447,,,,5.131294123202039,0.3482838520154915,,,,,4.987264012072539,,,,,,,,,,,,,,,,,
SRX16217005,0.4054064266064149,,0.6082048151796638,,0.9364976112355167,2.704740015615203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX24073304,4.250793517954619,,0.46119667436224254,3.261134795546748,,0.06915341851350856,,,,,,1.4534187950393835,,,,,0.09766331394797687,,,,,,,,,,,,,,,,,,,,,,
SRX24073324,2.9578801616069486,,2.3359484991476753,,4.141142100813283,2.6423035664070884,,4.124206850911793,,3.875658190231758,4.3180891956756255,,5.8960296029767525,,5.173563578505661,2.416286944110715,,,,1.579125844420983,,5.039198402693093,,1.48975068884833,2.021576435393134,,1.9852402652882193,,,,,,,,,,,,
SRX24073302,3.357966246563846,,2.8073144043438494,4.142641399799985,3.4447848426728958,1.6851339780634786,3.9541963103868754,,,,,3.0893539523288838,6.91927704371586,3.9541963103868754,7.1765887317233235,3.9541963103868754,0.5337947130399062,,,5.686263105140242,,3.9823391436354183,,4.800721829725157,5.166262365908267,,,,,,,,,,,,,,
SRX12868714,0.9355535762754205,0.9588811303608914,0.7034298803455491,2.7153039014977693,0.7895498936785992,2.448614582529081,3.317247921481861,6.327354457327771,4.237820505872815,7.41853815083574,4.496272988879175,4.047328601569915,5.258232017696778,2.9942856112953744,5.697480037554981,3.0409577733089304,4.034874332296192,0.5120163717058077,5.258232017696778,6.048196802880313,,4.792368258737631,0.9587335422820057,6.048196802880313,,,6.048196802880313,,,,,,,,,,,,
SRX16217016,0.1818458489892783,,1.2114981321453882,,1.3566415903828741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX24073325,2.585332210987079,,0.5594845460666833,2.328540652973071,3.1434813331479425,1.0560500527642094,,,,,,1.6086298291364118,,,,,0.5855049961187718,1.0911192952720403,,4.5585188324267865,,2.9500564910178704,,4.623467512559178,3.884853831952148,,,,,,,,,,,,,,
SRX24073314,3.407237917042538,,2.453794897979598,4.149401406238456,3.5809902361060826,2.008930551460401,,4.530616713590963,4.530616713590963,,4.498730132125115,1.3610707012437653,6.4216823420377995,,,4.404862041086627,0.7485658619638672,,,2.9058378036964467,,4.962440554050219,,3.2363540944111495,3.0503623396488546,,3.379674815516224,,,,,,,,,,,,
SRX14891764,0.9145734368800127,2.4872596399007856,2.072218663226179,5.184558923105827,2.1986184596950835,3.490979359375039,3.462430179758867,3.796131786617938,2.727285793537161,,4.9565553107179605,2.6812348598660707,,3.9860838468245694,6.458047498874139,2.0919132216407754,2.4553880969625563,3.893357107183442,,5.894310237250733,,6.395653420952925,,5.1155627399116606,5.889910318599278,5.476149013582232,6.152741989768956,,,,,,,,,,,,
SRX15263316,2.0423995188899524,,1.9863955114937308,,,2.9553844075567484,,,,,,1.9621780557765138,,,,2.7391493072082245,1.0807128177682244,,2.2065414376367563,0.5055200237164278,,,3.1041539698339182,0.3766279948384254,1.2673116899144883,,,,,,,,,,,,,,
SRX24073318,4.126415744531875,,2.44087141279329,1.7261362150264956,,2.9492204610571466,,,,,,1.3763677024923042,,,,4.994835677552487,0.44344505934028167,,,5.770150387676483,,3.889806758540608,,3.5246084751196993,,,,,,,,,,,,,,,
SRX14891759,1.303055242603277,2.6922904770967673,1.8226301850218054,5.8348187478634985,1.4240726888871742,2.5365151242100965,4.790674878264545,2.061306681378439,,6.940166750482817,5.121887571535275,7.432413162530391,,4.617556206512732,6.585061095336682,3.8408203919524606,,,,,,,2.499256664293185,,,6.025055648069331,,,,,,,,,,,,,
SRX24073312,3.502299555729608,5.399466203947858,2.0245800410290435,2.519312509910714,3.912561760636957,1.4934034497401203,3.7807030922674905,3.419133247455175,,5.223786527779738,3.239682253714625,3.209989766037938,6.590404712062559,3.7035110529700335,,3.2748604180040117,1.1366793216573845,1.46127976575934,3.7177959824748936,4.930898870548457,,4.9221399944553665,,4.6488109201192405,5.2475842238721455,,5.323357704743272,,,,,,,,,,,,
SRX24073319,3.9036934953899185,,1.7360228962462168,,,1.780235000462515,,,,,,0.28326344804108666,,,,3.855227725073928,0.14552996660942025,,,4.719016733394334,,6.885026684833264,,,4.639731023266401,,,,,,,,,,,,,,
SRX24073307,2.9974991314334356,,1.023164774898213,4.746145651209879,4.0067775676431525,1.3787140042477308,,3.8287936533819407,4.35257917365609,,2.8202746409813466,2.8107385374853333,,,,1.6060065815501527,1.460798707541336,2.424290868403721,,1.7434411952415683,,3.133208269018122,,2.385108025819725,2.3396690611777693,,2.3432393523396517,,,,,,,,,,,,
SRX18248068,1.9919293544095589,2.888080446153617,1.288360285979656,3.2580845751667735,2.8189206067376382,2.0755013444262693,4.383582612801152,2.6910467729079284,,5.625239242351485,2.598277028648113,4.913265585501896,,4.134885142504034,5.363404730863522,1.5637611817231218,,,,,,,2.3538246937516036,5.238259755001644,,,,,,,,,,,,,,,
SRX16217017,0.1872016892040125,,1.1685627354000467,,1.42629280500145,,,,,,,,,,,,0.575097864432266,,,,,,,,,,,,,,,,,,,,,,
SRX16217006,0.36023405230603983,,0.8599788141165018,,1.1282544316940037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX17150750,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
SRX16217004,0.42543358658801395,,0.32726578067143886,,0.5205686967670159,2.4770046029172548,,,,,,,,,,,,2.816870033040161,,,,,,,,,,,,,,,,,,,,,
SRX16217013,0.17042389013951562,,1.4853709637243093,,1.367138178725092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX16217009,0.38438886838831626,,0.8479772647985993,,0.9042365218353053,5.095997656455288,,,,,,,,,,,1.6625938361691863,,,,,,,,,,,,,,,,,,,,,,
SRX14891761,2.309452365532859,2.1776654728670337,0.8347359740980218,5.222393260922265,1.6206295761067346,2.480944418523428,3.4191515565782673,6.237768449839276,5.058360662050896,4.430055526824645,3.6184949803275313,4.450505272925321,5.826210635429227,3.1554517885797266,5.696143040709787,1.3829155058402272,,,4.3498340914572475,4.889678671430273,,4.3498340914572475,1.9382503453790627,5.2264516759519655,,5.505183408843986,5.123861280154513,,,,,,,,,,,,
SRX15263318,1.2948278204650514,,0.7268776507468137,,,1.6834553163959862,,,,,1.762477950498578,1.7442963151571151,,,,1.2652098108094876,1.1135251620047846,,0.9732340834763821,0.7045896243591491,,,0.5338792390859611,1.5360205145806125,0.9364773397514973,,,,,,,,,,,,,,
SRX18248066,2.1183073201643783,3.0866010071013448,1.8861688292198076,5.697959655302965,2.3917715590326956,1.0705567618478227,3.428442474086939,3.5233841289800347,,5.108832572055021,3.913691264511024,6.4812376790847415,,3.81370802175546,3.127431698608303,1.762831249971089,4.051643655417756,,5.059173363979044,3.554967612019061,,,2.8889695070308283,3.368623520832046,4.435640593942725,5.407976949472916,3.315651658745865,,,,,,,,,,,,
SRX17150749,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
SRX14891765,1.131335588015333,,1.3451126470818335,6.803319450421799,2.869499192822034,2.044314545322716,1.918667532752021,2.4244720270766855,2.6960728818093953,,1.8356916165456352,2.613996281864968,,2.6427043053152603,6.367876361253705,1.2651034340691396,1.1610001270957033,,,,,,,5.0808844103919455,,5.870122920363717,,,,,,,,,,,,,
SRX18248063,2.5035853054217725,,2.091693638187957,4.712269831048175,2.8322623702165406,3.222660245905415,2.0211388372066064,2.5470670158911095,2.578898999830946,,2.416726430784303,3.9784298287344937,,2.1149892770840064,5.975108799095055,0.807537725915966,2.3488640185670984,,4.967876286711546,,,5.422452309129209,,,,,,,,,,,,,,,,,
SRX18248065,1.0479868633576934,,0.8775380156827507,4.99353276104304,2.177401985431208,1.8535712404531233,4.565934207021623,4.9335072263871425,4.957799475313129,4.652679788033476,2.8374356038267754,3.3063783420716257,,4.678821207604964,6.2599256084265615,4.805840477744078,1.8079816969203655,1.633197260121501,4.481565640931884,3.1009917505621223,,2.822681549458667,,2.324137723834605,3.1608902889117885,,3.6180763143338157,,,,,,,,,,,,
SRX16217015,0.1561942137703973,,0.8889532558499564,,1.0075881526642447,,,,,,,,,,,,1.0798471696134078,,,,,,,,,,,,,,,,,,,,,,
SRX17035589,1.1608245317577826,,0.25369333381687315,,0.23992051461441236,,,,,,,,,,,5.115793417464376,,,,,,,,,,,,,,,,,,,,,,,
SRX18248062,3.5571437396490624,,2.6911987157123813,3.286673035424646,4.2989906169193075,2.7496219772557597,,6.79149764529768,5.095092745028698,,5.00586431692536,5.036260962449382,,4.989102774960954,6.6654080150095,0.3580246567673104,5.0222964000589485,,7.602227294135941,,,,4.259698179807755,,,,,,,,,,,,,,,,
SRX14891767,0.5002435461964271,5.716015689490152,1.4329977404954208,,2.020852850597939,2.8217121363252975,3.9498232554531088,3.3290983032090615,3.3809414258146386,,2.887783130264368,3.296259443245756,,3.8063440678900538,6.706377372802305,3.047481010826887,2.271229818246843,2.9211360501467696,3.197247862950802,,,2.954859820240469,,6.014085364498464,5.455798365406648,5.607460105035821,6.014085364498464,,,,,,,,,,,,
ERX4409913,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,
SRX15263315,,,0.5804345257769797,,,1.0349774676440662,,,,,,2.3873902665383557,,,,2.735256497013414,0.27119293545689316,1.4065701930400223,0.973737719151807,0.3033873533231715,,,1.0319094527208614,0.1705054564353364,0.32591642766852347,,,,,,,,,,,,,,
SRX16217002,0.36153772271137846,,0.32792123241612625,,1.348864255031959,3.6156165813371635,,,,,,,,,,,0.8175195861328973,4.681662149343407,,,,,,,,,,,,,,,,,,,,,
SRX12868715,0.8181193094272261,5.128813558314301,0.9994731576430512,6.27099580247668,1.8326966441758272,3.462547822142257,2.9271563345544624,2.9770936116464988,3.01264687029455,2.860075487076957,2.251806920154017,3.2094539990105857,,2.956184069257107,3.845358517232307,2.448155961880258,,,5.599055193083652,6.0736307748853955,,6.019494871406855,4.571663737248585,5.758067440054411,6.157301811654144,,5.982658103226483,,,,,,,,,,,,
SRX12868717,1.9711373256184108,3.224865966804606,0.8944812461731402,1.4115180046789246,3.224865966804606,0.8811233379332777,3.8798800031690703,0.66956468481843,0.5329971043868117,2.0779474887328724,0.7804658556699169,1.3438761349031032,,4.184759900021815,5.080682377818856,2.20411648072843,2.621424682565797,,4.147444326322383,,,7.634617982919387,,7.7297752159597275,,7.697353738267349,,,,,,,,,,,,,
SRX16217012,0.24281990940122503,,1.3971930811399167,,1.3925562162655662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX18248064,1.4048063558049992,4.2265605721155595,0.30884405705302337,4.405681760456007,3.2993966878258276,0.3532164533501687,4.752244974134419,6.8535766565315095,5.630756261692255,7.266073068690357,2.887604124863838,3.531298101368847,,4.740094126995675,7.952906831942422,0.3434174038568386,4.667545103408164,0.8095671781094108,5.555730098976815,7.084782311040765,,5.643638481069947,2.9113864628776813,6.139103422813949,6.609316856062426,,6.086349483390972,,,,,,,,,,,,
SRX12868721,1.8122258626164978,3.980577999953203,0.2736471640248073,4.548294087778837,2.5516721691567947,2.8472283844611788,3.861789943913136,1.3267137676004548,1.135595161699213,2.360537168599275,2.1370834876456346,4.546160805219418,,4.216463677187694,4.661901576231636,2.3082487379811107,2.160515363696239,,4.791340440051704,,,4.917740695423995,,,,6.821880253934145,7.774574539155788,,,,,,,,,,,,
SRX16217007,0.3225685321588098,,0.6445814937788586,,1.070383562046561,0.9209811377491147,,,,,,,,,,,1.4581952037762922,,,,,,,,,,,,,,,,,,,,,,
SRX15263317,,,0.8208785316040905,,,1.7059435535140086,,,,0.551594248279965,,0.7754882624141758,,,,1.5019273328107496,1.6395902637397337,1.8687554667217474,0.8946060542482991,1.6308889753213112,,,0.9408485610326749,0.8429879733257879,0.4969295496401722,,,,,,,,,,,,,,
SRX16217003,0.3619982801498607,,0.29743745747136807,,0.3643864573847448,2.764550957496886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRX14891769,1.225931622770466,1.7549128174372872,0.6874724305825081,3.817084196888516,1.0606953697562667,0.7930171342719718,3.2814815664089956,3.562852543033292,3.345011293825152,5.195652450934352,2.796893004241157,4.628914211515509,6.339804043693536,3.4331041892310603,5.886138630309958,2.0976827196168486,3.1354819630145214,0.5123214391329821,4.304788135646796,5.579965440578364,3.0854508276094275,3.6329392422444298,0.8404248735557994,5.397598836512802,4.762934780827917,1.9506462826903506,5.596291061896457,,,,,,,,,,,,
