gene,geneSymbol,biotype,cluster,diseaseArea,log2FoldChange,padj,caseDetection,controlDetection,detectionDelta,nStudies,interpretedCellType,interpretationStatus,topSourceLabel,topSourceLabelFraction,homeCluster,homeClusterControlDetection,homeInterpretedCellType,homeTopLabel,homeTopLabelFraction,recipientLabelEntropy,direction
ENSG00000148180,GSN,protein_coding,8,IPF / Pulmonary Fibrosis,1.1672278930517563,8.825646077131157e-25,0.4124180678464302,0.2469524603295438,0.1654656075168864,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8971650544887435,unresolved,basal cell,0.4132281553398058,2.672494945597188,gain
ENSG00000133121,STARD13,protein_coding,26,Lung Cancer,1.080623776293932,0.00031369392350512814,0.4032769474129251,0.23785989524465914,0.16541705216826594,5,macrophage,resolved,macrophage,0.798202097552855,70,0.6893424036281179,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.289100572647915,gain
ENSG00000085563,ABCB1,protein_coding,36,IPF / Pulmonary Fibrosis,1.3467930149103424,7.090717583459326e-19,0.24737501183161692,0.08198547918143861,0.1653895326501783,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,33,0.6791866550937625,unresolved,basal cell,0.4132281553398058,2.2547171867361704,gain
ENSG00000205213,LGR4,protein_coding,8,Lung Cancer,3.3351264530391083,0.00012442876981189538,0.18280516254948517,0.017528597882615536,0.16527656466686963,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8619942106360066,unresolved,basal cell,0.4132281553398058,2.672494945597188,gain
ENSG00000196639,HRH1,protein_coding,20,IPF / Pulmonary Fibrosis,1.3095488159064168,1.1357009720075384e-23,0.2649758112786868,0.09979130212640229,0.1651845091522845,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,15,0.5271084337349398,unresolved,basal cell,0.9969879518072288,2.844452076992309,gain
ENSG00000204291,COL15A1,protein_coding,36,IPF / Pulmonary Fibrosis,2.595813028167969,3.719494678122637e-30,0.1904354994080668,0.02535661659736641,0.1650788828107004,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,37,0.52,unresolved,endothelial cell of artery,0.96,2.2547171867361704,gain
ENSG00000065320,NTN1,protein_coding,17,IPF / Pulmonary Fibrosis,1.6087531094092942,0.006164338283678324,0.32391464694520244,0.15891473566808434,0.1649999112771181,3,unresolved,unresolved,basal cell,0.3827332207383017,45,0.6330043628644962,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,3.0661378256076457,gain
ENSG00000133195,SLC39A11,protein_coding,26,Lung Cancer,1.164527442090901,2.959708070365359e-11,0.5804695114164328,0.4155255824363387,0.16494392898009408,5,macrophage,resolved,macrophage,0.798202097552855,10,0.7960042791748145,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000107551,RASSF4,protein_coding,26,Lung Cancer,1.0274173159694373,0.00014677209017772134,0.46504013914431575,0.3004160878046938,0.16462405133962194,5,macrophage,resolved,macrophage,0.798202097552855,33,0.6054107174576552,unresolved,basal cell,0.4132281553398058,1.289100572647915,gain
ENSG00000137959,IFI44L,protein_coding,26,COVID-19 / SARS-CoV-2,2.7581373577838852,0.039514259395729584,0.2570579152466625,0.09246422910897434,0.16459368613768816,3,macrophage,resolved,macrophage,0.798202097552855,39,0.6474241107880687,unresolved,respiratory tract goblet cell,0.3479264170566822,1.289100572647915,gain
ENSG00000213694,S1PR3,protein_coding,60,Lung Cancer,1.3123488061325275,0.0010238989347547919,0.24765507539825485,0.08328705125964386,0.16436802413861099,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.31781079215367897,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000185008,ROBO2,protein_coding,14,IPF / Pulmonary Fibrosis,1.020302392664892,4.880597213231212e-13,0.5813871897246817,0.41724261359186315,0.16414457613281858,9,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.7514551162469809,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000141696,P3H4,protein_coding,14,Lung Cancer,1.0614257070399784,5.431196190769676e-09,0.2647944853782841,0.10070154730404923,0.16409293807423486,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.794753823072677,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000091972,CD200,protein_coding,3,Lung Cancer,1.8059672173802872,0.038573026694085216,0.2214524085869331,0.057369539333862206,0.1640828692530709,3,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,32,0.5391125378716588,unresolved,basal cell,0.2826359084406294,1.679621098718113,gain
ENSG00000260027,HOXB7,protein_coding,20,Lung Cancer,2.3997950373999073,0.04659546015457075,0.26140130323403693,0.09738142455511804,0.16401987867891887,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,33,0.8307558714184629,unresolved,basal cell,0.4132281553398058,2.844452076992309,gain
ENSG00000286811,AL353138.1,lncRNA,8,IPF / Pulmonary Fibrosis,3.249157078196824,4.175120944796459e-70,0.1891008413472147,0.025141557367446516,0.16395928397976817,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,31,0.29501313434919346,basal cell,basal cell,0.9368114823755128,2.672494945597188,gain
ENSG00000104723,TUSC3,protein_coding,14,Lung Cancer,1.0420943272489822,5.7924925411500024e-08,0.28023709157862947,0.1162846784860661,0.16395241309256336,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.8072289156626506,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000196735,HLA-DQA1,protein_coding,34,IPF / Pulmonary Fibrosis,1.5429921751300015,4.3103703236993177e-17,0.2694301464752037,0.10549179615685357,0.16393835031835013,7,unresolved,unresolved,intermediate monocyte,0.2303563216908841,22,0.8393285371702639,unresolved,macrophage,0.4822222222222222,2.6942271163432467,gain
ENSG00000204308,RNF5,protein_coding,38,Lung Cancer,1.5887549168139228,0.03178200122902619,0.24895304544339555,0.08503827229225895,0.16391477315113662,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.8973376912680318,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000113657,DPYSL3,protein_coding,17,IPF / Pulmonary Fibrosis,2.3689753605787383,0.000960132350455888,0.2566479884706532,0.09278116435650184,0.16386682411415132,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.806626293579867,unresolved,basal cell,0.4132281553398058,3.0661378256076457,gain
ENSG00000118785,SPP1,protein_coding,7,IPF / Pulmonary Fibrosis,3.7955912719512104,8.16181580439018e-12,0.19951387798781384,0.03567993685706196,0.1638339411307519,6,unresolved,unresolved,macrophage,0.606973818225391,22,0.9976019184652278,unresolved,macrophage,0.4822222222222222,2.122607699298922,gain
ENSG00000137959,IFI44L,protein_coding,17,COVID-19 / SARS-CoV-2,3.3561269621639056,3.3802198108355776e-05,0.27954697612702706,0.1159994175118277,0.16354755861519937,4,unresolved,unresolved,basal cell,0.3827332207383017,39,0.6474241107880687,unresolved,respiratory tract goblet cell,0.3479264170566822,3.0661378256076457,gain
ENSG00000110492,MDK,protein_coding,38,Lung Cancer,2.694969952423029,0.0013070123856052224,0.2100407699414232,0.0465147581082701,0.1635260118331531,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.9352928231770907,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000213145,CRIP1,protein_coding,14,IPF / Pulmonary Fibrosis,1.2385333436842694,6.08503634040328e-18,0.39835459364758113,0.2349385102239837,0.16341608342359742,9,unresolved,unresolved,adventitial cell,0.2762481434936593,22,0.9688249400479616,unresolved,macrophage,0.4822222222222222,3.133884473831772,gain
ENSG00000171940,ZNF217,protein_coding,8,Lung Cancer,1.8027449409756071,0.0025611452332822875,0.24719196275502084,0.08408784317429852,0.16310411958072232,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,33,0.8160351540481661,unresolved,basal cell,0.4132281553398058,2.672494945597188,gain
ENSG00000249992,TMEM158,protein_coding,14,Lung Cancer,1.8128883274549814,0.0004710936775274896,0.20926690758062944,0.04623756923310378,0.16302933834752564,5,unresolved,unresolved,adventitial cell,0.2762481434936593,37,0.28,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000133110,POSTN,protein_coding,7,IPF / Pulmonary Fibrosis,1.7618656399994692,1.610032212760215e-05,0.22183985309093654,0.05893493978743884,0.1629049133034977,6,unresolved,unresolved,macrophage,0.606973818225391,18,0.6266200110654401,unresolved,B cell,0.2673611111111111,2.122607699298922,gain
ENSG00000126709,IFI6,protein_coding,14,Lung Cancer,1.0086684471210223,0.0012536437086330154,0.440126439458865,0.277291926411912,0.16283451304695296,5,unresolved,unresolved,adventitial cell,0.2762481434936593,37,1.0,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000174695,TMEM167A,protein_coding,31,Lung Cancer,1.3153748602736577,0.036337141492648294,0.40537508632810954,0.24255994385026644,0.1628151424778431,3,basal cell,resolved,basal cell,0.9368114823755128,33,0.9100433422314075,unresolved,basal cell,0.4132281553398058,0.532808354671482,gain
ENSG00000166278,C2,protein_coding,26,Lung Cancer,1.3328298506173937,0.00037351966376403435,0.3355743204342491,0.17284187518619673,0.1627324452480524,5,macrophage,resolved,macrophage,0.798202097552855,70,0.927437641723356,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.289100572647915,gain
ENSG00000276409,CCL14,protein_coding,36,IPF / Pulmonary Fibrosis,1.0718826371015433,4.669276183229422e-09,0.3784047245605028,0.2156950776170532,0.16270964694344958,9,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,59,0.4013428832805028,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,2.2547171867361704,gain
ENSG00000276409,CCL14,protein_coding,7,IPF / Pulmonary Fibrosis,1.3829620700007685,0.006602105512752322,0.23112771518807662,0.06844897355217634,0.1626787416359003,6,unresolved,unresolved,macrophage,0.606973818225391,59,0.4013428832805028,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,2.122607699298922,gain
ENSG00000226043,AP000561.1,lncRNA,52,IPF / Pulmonary Fibrosis,1.0252206627748872,0.023742948799921983,0.271160204943464,0.1085681429442428,0.1625920619992212,5,unresolved,unresolved,B cell,0.1982726687852143,32,0.4129336791167909,unresolved,basal cell,0.2826359084406294,3.4002950310585907,gain
ENSG00000137648,TMPRSS4,protein_coding,17,IPF / Pulmonary Fibrosis,2.641116993670637,8.077710363808892e-06,0.30700464402248356,0.14442041133460573,0.16258423268787783,3,unresolved,unresolved,basal cell,0.3827332207383017,33,0.7972516224737312,unresolved,basal cell,0.4132281553398058,3.0661378256076457,gain
ENSG00000151388,ADAMTS12,protein_coding,60,Lung Cancer,1.266756719941276,0.0008423004916660546,0.25225708768157346,0.08973419487891988,0.16252289280265358,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.6085663323109125,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000100985,MMP9,protein_coding,26,Lung Cancer,2.0468779113335973,0.0027002504871545077,0.31038588978401316,0.14786601590047183,0.16251987388354133,5,macrophage,resolved,macrophage,0.798202097552855,18,0.26919681128687417,unresolved,B cell,0.2673611111111111,1.289100572647915,gain
ENSG00000133106,EPSTI1,protein_coding,17,COVID-19 / SARS-CoV-2,1.8984731317608114,0.03635603530481526,0.38655197462093616,0.224253550578336,0.16229842404260017,4,unresolved,unresolved,basal cell,0.3827332207383017,33,0.9429568821964056,unresolved,basal cell,0.4132281553398058,3.0661378256076457,gain
ENSG00000099953,MMP11,protein_coding,60,Lung Cancer,3.752836315424548,4.047649020902701e-10,0.17155893890462473,0.009343570641398149,0.16221536826322658,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.4050885626677749,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000050344,NFE2L3,protein_coding,60,Lung Cancer,1.1392913698905776,0.005864472752943515,0.23801652985965335,0.07581202343883817,0.1622045064208152,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.7949618711913311,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000204442,FAM155A,protein_coding,7,IPF / Pulmonary Fibrosis,1.349520035314128,2.8264084057963695e-07,0.2918975490325694,0.1297007057706989,0.16219684326187053,6,unresolved,unresolved,macrophage,0.606973818225391,70,0.7188208616780045,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.122607699298922,gain
ENSG00000064601,CTSA,protein_coding,26,Lung Cancer,1.041562849654767,2.5466892773357594e-05,0.559026119845316,0.3969995980821814,0.16202652176313465,5,macrophage,resolved,macrophage,0.798202097552855,33,0.9424495536611269,unresolved,basal cell,0.4132281553398058,1.289100572647915,gain
ENSG00000137959,IFI44L,protein_coding,8,COVID-19 / SARS-CoV-2,2.872598634951339,0.002024688552943245,0.3264568746729069,0.1644888993370099,0.16196797533589702,2,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,39,0.6474241107880687,unresolved,respiratory tract goblet cell,0.3479264170566822,2.672494945597188,gain
ENSG00000112559,MDFI,protein_coding,14,Lung Cancer,1.0167363205864373,0.00240915962075009,0.254023280215899,0.09221638146856043,0.16180689874733856,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.8373493975903614,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000180287,PLD5,protein_coding,38,IPF / Pulmonary Fibrosis,2.714578070225508,4.2506140328045255e-26,0.19763517775940082,0.035964295810831166,0.16167088194856966,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,15,0.1395582329317269,unresolved,basal cell,0.9969879518072288,1.453044605741464,gain
ENSG00000197249,SERPINA1,protein_coding,31,IPF / Pulmonary Fibrosis,1.1475576743265348,0.0002407654861827418,0.28814814075285144,0.12655114163105796,0.16159699912179348,8,basal cell,resolved,basal cell,0.9368114823755128,69,1.0,unresolved,plasma cell,0.6470588235294118,0.532808354671482,gain
ENSG00000225329,LHFPL3-AS2,lncRNA,8,IPF / Pulmonary Fibrosis,1.0416312310393432,9.359474232192616e-15,0.4214199726167061,0.25996367399280385,0.16145629862390226,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,70,0.5374149659863946,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,2.672494945597188,gain
ENSG00000153208,MERTK,protein_coding,26,Lung Cancer,1.06146113623017,0.006132731335892662,0.36559179218259413,0.2042349151263344,0.16135687705625973,5,macrophage,resolved,macrophage,0.798202097552855,33,0.8188460136087701,unresolved,basal cell,0.4132281553398058,1.289100572647915,gain
ENSG00000088002,SULT2B1,protein_coding,17,IPF / Pulmonary Fibrosis,2.2511521778654844,2.1146727842890333e-09,0.23863001666018538,0.07732745882160569,0.1613025578385797,3,unresolved,unresolved,basal cell,0.3827332207383017,23,0.42769350625685887,unresolved,basal cell,0.4718010254172575,3.0661378256076457,gain
ENSG00000166482,MFAP4,protein_coding,32,Lung Cancer,2.951130056860322,0.0102229999220593,0.27855030536804887,0.11739710850778659,0.16115319686026228,3,unresolved,unresolved,basal cell,0.2826359084406294,18,0.6189544332950346,unresolved,B cell,0.2673611111111111,2.5831489900751685,gain
ENSG00000115641,FHL2,protein_coding,14,IPF / Pulmonary Fibrosis,1.3995144680575897,3.123408317147059e-40,0.2832370910214346,0.12209927475468202,0.16113781626675255,9,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.859437751004016,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000236700,LINC01010,lncRNA,26,IPF / Pulmonary Fibrosis,1.8949110238533313,5.974163685230246e-61,0.24896095449145755,0.08791874491254348,0.16104220957891408,7,macrophage,resolved,macrophage,0.798202097552855,10,0.40288413432829195,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000074181,NOTCH3,protein_coding,14,Lung Cancer,1.4686476362449628,1.2106985902945246e-09,0.24256256463978734,0.08155140631395845,0.1610111583258289,5,unresolved,unresolved,adventitial cell,0.2762481434936593,23,0.45883517151766234,unresolved,basal cell,0.4718010254172575,3.133884473831772,gain
ENSG00000106366,SERPINE1,protein_coding,52,IPF / Pulmonary Fibrosis,1.5839954993554985,0.0001597213559383392,0.3703360668954532,0.20950509209710774,0.16083097479834543,5,unresolved,unresolved,B cell,0.1982726687852143,37,0.88,unresolved,endothelial cell of artery,0.96,3.4002950310585907,gain
ENSG00000213145,CRIP1,protein_coding,59,IPF / Pulmonary Fibrosis,1.5669708877621806,4.93945697931148e-18,0.3273941945585548,0.16667889900032473,0.16071529555823005,6,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,22,0.9688249400479616,unresolved,macrophage,0.4822222222222222,1.9065076941682848,gain
ENSG00000155093,PTPRN2,protein_coding,8,IPF / Pulmonary Fibrosis,2.1555083158247546,1.7038631406359976e-66,0.22164945657519836,0.060938251295451266,0.16071120527974708,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,44,0.6851659620631135,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,2.672494945597188,gain
ENSG00000130203,APOE,protein_coding,26,IPF / Pulmonary Fibrosis,1.144239719835003,1.5607636365147638e-09,0.510664803718013,0.3500133738939896,0.16065142982402342,7,macrophage,resolved,macrophage,0.798202097552855,22,0.988009592326139,unresolved,macrophage,0.4822222222222222,1.289100572647915,gain
ENSG00000130513,GDF15,protein_coding,38,Lung Cancer,1.829186374947252,0.03865750210838456,0.2590754866558568,0.09849050342472514,0.16058498323113163,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.7581962430908888,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
