cluster,gene,score,log2FoldChange,pValue,adjustedPValue,fractionInCluster,fractionOutsideCluster,rankWithinCluster,detectionDifference,topSourceLabel,isSharedCandidate,isDiseaseAssociatedCandidate,isUnexpectedConvergenceCandidate,isAnyCandidate
35,ENSG00000111913,13.427011,7.5060496,1.3648581682935654e-28,9.511206747690352e-28,1.0,1.0,8,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000188906,13.271029,4.7945065,3.71142582189244e-28,2.559604015098234e-27,1.0,1.0,9,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000136250,13.013833,6.31138,2.0890649763146774e-27,1.416315238179442e-26,1.0,1.0,10,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000198821,12.937983,7.8355,3.457243869069544e-27,2.3125377050632402e-26,1.0,1.0,11,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000169744,12.93741,4.9636707,3.3936435682189726e-27,2.2776131330328673e-26,1.0,1.0,12,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000010810,12.688409,4.844597,1.7357299993289272e-26,1.1419276311374522e-25,1.0,1.0,13,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000151150,12.495169,6.0622497,6.118766491200905e-26,3.973224994286302e-25,1.0,1.0,14,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000185565,12.345273,4.715084,1.661585973784802e-25,1.0617162771787874e-24,1.0,1.0,15,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000135905,12.269102,5.532562,2.818107458470041e-25,1.7949729034841025e-24,1.0,1.0,16,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000117114,12.173083,5.9455824,5.303245396112751e-25,3.3458961489670355e-24,1.0,1.0,17,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000198846,12.098579,6.352817,8.762469406834409e-25,5.493711226855429e-24,1.0,1.0,18,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000085276,11.598649,5.2256665,2.2628448542751843e-23,1.3755895770669814e-22,1.0,1.0,19,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000172673,11.242397,8.6085005,2.4319135500624767e-22,1.4421608828953975e-21,1.0,1.0,20,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000182667,11.118557,5.3469024,5.375465253778261e-22,3.1252704963827098e-21,1.0,1.0,21,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000064989,11.078665,5.1625824,6.97850501113587e-22,4.033817925512063e-21,1.0,1.0,22,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000185811,11.017303,6.330504,1.0463852910327707e-21,5.996477312508715e-21,1.0,1.0,23,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000104490,10.689384,5.967468,8.836576960537897e-21,5.0207823639419874e-20,1.0,1.0,24,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000164483,10.688833,9.936931,8.946461155437943e-21,5.068816518661724e-20,1.0,1.0,25,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000173482,10.643152,3.8587852,1.1609737218549008e-20,6.559173569801699e-20,1.0,1.0,26,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000069667,10.522214,5.9407516,2.572357391167955e-20,1.44514460177975e-19,1.0,1.0,27,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000182621,10.422362,7.691431,4.9541587568710626e-20,2.744686291895326e-19,1.0,1.0,28,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000184903,10.395567,6.813691,5.812050694978262e-20,3.202231787866811e-19,1.0,1.0,29,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000171310,10.382981,4.126768,6.307961972422613e-20,3.465913171660776e-19,1.0,1.0,30,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000144724,10.186541,3.9921274,2.1917256267455047e-19,1.1911552319269046e-18,1.0,1.0,31,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000168878,9.973022,2.8962095,8.360477066617025e-19,4.458921102195747e-18,1.0,1.0,32,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000115232,9.697148,6.893728,5.137501078120439e-18,2.682768187008062e-17,1.0,1.0,33,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000154217,9.592115,4.861732,9.877154925841288e-18,5.1309895718656046e-17,1.0,1.0,34,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000145703,9.573019,4.761169,1.1201131649906314e-17,5.803695155391872e-17,1.0,1.0,35,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000145147,9.546222,5.98567,1.3291532868299478e-17,6.869009234263296e-17,1.0,1.0,36,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000112232,9.530671,5.0500555,1.4650691573258578e-17,7.532489240749912e-17,1.0,1.0,37,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000082074,9.487416,6.150436,1.9220830109008392e-17,9.856835953337637e-17,1.0,1.0,38,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000176771,9.408433,4.7746415,3.152978569570216e-17,1.608662535495008e-16,1.0,1.0,39,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000128512,9.323259,3.206483,5.3047688712906476e-17,2.68595892217248e-16,1.0,1.0,40,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000148516,9.2586775,5.080541,8.067971377580422e-17,4.064469207849079e-16,1.0,1.0,41,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000182010,9.230441,6.0108714,9.698087472083687e-17,4.873410789991803e-16,1.0,1.0,42,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000185008,9.089562,7.00044,2.326057751782514e-16,1.1572426625783652e-15,1.0,1.0,43,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000131018,9.082437,3.8111768,2.4063807727834803e-16,1.1942336341357224e-15,1.0,1.0,44,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000134532,9.051774,5.594544,2.916911477950726e-16,1.4404501125682597e-15,1.0,1.0,45,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000134215,8.902025,5.9431314,7.437735584740871e-16,3.645948816049446e-15,1.0,1.0,46,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000245532,8.798037,2.6599565,1.307355504835166e-15,6.377343926025199e-15,1.0,1.0,47,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000065675,8.721694,7.0722814,2.2624833575755277e-15,1.0956335872036454e-14,1.0,1.0,48,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000158321,8.607441,4.9474764,4.489925910159354e-15,2.153441683529666e-14,1.0,1.0,49,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000171791,8.549283,5.964193,6.4743315215913196e-15,3.0977662782733585e-14,1.0,1.0,50,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000196628,8.4639635,4.331731,1.0726059090589502e-14,5.1198372747443923e-14,1.0,1.0,51,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000080298,8.452298,4.5955873,1.1552781784235328e-14,5.4882573796842416e-14,1.0,1.0,52,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000127152,8.394743,7.4288673,1.649205664542701e-14,7.816140590249767e-14,1.0,1.0,53,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000186469,8.3815775,5.086888,1.7804130404853093e-14,8.418028560214228e-14,1.0,1.0,54,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000144331,8.274175,3.8758235,3.3830011541300245e-14,1.5662042380231597e-13,1.0,1.0,55,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000205045,8.268673,7.62952,3.532318431473163e-14,1.6315558574933778e-13,1.0,1.0,56,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000196569,8.255713,4.4451895,3.788915502105726e-14,1.7460440101869706e-13,1.0,1.0,57,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000138378,8.251536,4.7878785,3.892820845545265e-14,1.7856976355712224e-13,1.0,1.0,58,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000109452,8.197903,,5.380490869919397e-14,2.4568451460819167e-13,1.0,1.0,59,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000169554,8.172949,3.2174623,6.192350200573093e-14,2.8147046366241335e-13,1.0,1.0,60,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000156475,8.048725,7.4229975,1.3146932354642178e-13,5.869166229750973e-13,1.0,1.0,61,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000152270,7.997105,4.6575394,1.771848809919356e-13,7.874883599641583e-13,1.0,1.0,62,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000233237,7.864313,5.064632,3.886960995434056e-13,1.7048074541377438e-12,1.0,1.0,63,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000186153,7.852494,5.154164,4.148323870718841e-13,1.8075485275463358e-12,1.0,1.0,64,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000182985,7.804211,4.8831096,5.520207005819023e-13,2.40009000253001e-12,1.0,1.0,65,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000140563,7.797515,5.635861,5.75366863294132e-13,2.496168604312937e-12,1.0,1.0,66,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000161405,7.687697,10.71957,1.0947484247840712e-12,4.688430084728356e-12,1.0,1.0,67,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000179399,7.669317,4.197698,1.2120267910198114e-12,5.179601671024835e-12,1.0,1.0,68,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000245164,7.667321,,1.2345934739228324e-12,5.264790933572846e-12,1.0,1.0,69,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000198286,7.631896,7.0710235,1.5131181275643922e-12,6.438800542827201e-12,1.0,1.0,70,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000166501,7.615884,5.23901,1.6565872273906371e-12,7.034340668325423e-12,1.0,1.0,71,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000100351,7.5755167,8.461755,2.1007903732653713e-12,8.882834559261612e-12,1.0,1.0,72,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000064042,7.532731,3.7870634,2.662481806611632e-12,1.1186898347107699e-11,1.0,1.0,73,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000184384,7.4366226,4.091447,4.625365877652867e-12,1.9312592391034935e-11,1.0,1.0,74,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000276644,7.3709903,5.255261,6.775124813920264e-12,2.805434705557045e-11,1.0,1.0,75,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000081803,7.3424983,4.4003906,7.938451049202557e-12,3.2735880615268276e-11,1.0,1.0,76,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000152894,7.319789,8.072195,9.016022260666169e-12,3.7026785464748124e-11,1.0,1.0,77,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000153283,7.299613,7.2109857,1.0158835708046666e-11,4.163457257396175e-11,1.0,1.0,78,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000144218,7.2946305,4.0589175,1.0410679227846981e-11,4.257946514456843e-11,1.0,1.0,79,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000120594,7.085818,2.8484294,3.362418898430216e-11,1.3558140719476676e-10,1.0,1.0,80,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000168484,6.9340577,2.516218,7.756374571967536e-11,3.1025498287870144e-10,1.0,1.0,81,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000104447,6.894903,5.133558,9.772168546522209e-11,3.893294241642314e-10,1.0,1.0,82,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000163637,6.880625,4.2527437,1.0577660678075826e-10,4.189172545772604e-10,1.0,1.0,83,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000163564,6.8422585,10.046248,1.3092630781897154e-10,5.16474587057087e-10,1.0,1.0,84,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000136237,6.8333054,4.05895,1.371088279211362e-10,5.387380271950341e-10,1.0,1.0,85,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000069702,6.828958,4.819251,1.4064101368057022e-10,5.515333869826283e-10,1.0,1.0,86,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000124203,6.8120008,5.8815536,1.5454923693055758e-10,6.048893813329064e-10,1.0,1.0,87,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000164741,6.767688,3.3215318,1.9572840170033371e-10,7.571698324964553e-10,1.0,1.0,88,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000169946,6.7092705,4.6026154,2.700393687124657e-10,1.0366194576294269e-09,1.0,1.0,89,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000234663,6.696654,7.759171,2.898658724547198e-10,1.1105972124701907e-09,1.0,1.0,90,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000079335,6.6587124,5.0188966,3.5534613903334447e-10,1.3511260039290666e-09,1.0,1.0,91,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000183580,6.570227,4.821307,5.712530953242795e-10,2.151612411767531e-09,1.0,1.0,92,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000150672,6.56089,3.5832553,5.998878985861024e-10,2.246771155753192e-09,1.0,1.0,93,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000145819,6.540936,3.067221,6.674251503716179e-10,2.4811343879985794e-09,1.0,1.0,94,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000076641,6.4716196,3.9116814,9.689678489166206e-10,3.582136225200076e-09,1.0,1.0,95,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000106415,6.454932,5.7431903,1.0593347756146334e-09,3.894613145642035e-09,1.0,1.0,96,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000165929,6.4338255,5.931172,1.1860726311503747e-09,4.3525601143133014e-09,1.0,1.0,97,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000173068,6.4133606,4.687983,1.3215915059409527e-09,4.8409945272562365e-09,1.0,1.0,98,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000140718,6.3948455,4.173266,1.4553075477784014e-09,5.313370015598773e-09,1.0,1.0,99,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
35,ENSG00000172264,6.3940415,3.666542,1.4585200692818632e-09,5.313370015598773e-09,1.0,1.0,100,0.0,"CD4-positive, alpha-beta T cell",False,False,False,False
36,ENSG00000169744,97.06126,,0.0,0.0,1.0,1.0,1,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000116016,96.71465,,0.0,0.0,1.0,1.0,2,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000196628,96.595116,,0.0,0.0,1.0,1.0,3,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000261371,91.649506,,0.0,0.0,1.0,1.0,4,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000064989,84.629684,,0.0,0.0,1.0,1.0,5,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000110799,81.7405,,0.0,0.0,1.0,1.0,6,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000173482,74.214066,8.36949,0.0,0.0,1.0,1.0,7,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000172889,73.92249,,0.0,0.0,1.0,1.0,8,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000127329,73.61583,,0.0,0.0,1.0,1.0,9,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000117114,67.893654,,0.0,0.0,1.0,1.0,10,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000157554,65.41942,,0.0,0.0,1.0,1.0,11,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000100234,64.881454,,0.0,0.0,1.0,1.0,12,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000184113,64.844154,,0.0,0.0,1.0,1.0,13,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000003436,63.31533,,0.0,0.0,1.0,1.0,14,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000174640,62.297886,,0.0,0.0,1.0,1.0,15,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000148516,61.868027,,0.0,0.0,1.0,1.0,16,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000152583,60.243126,,0.0,0.0,1.0,1.0,17,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000105974,59.93819,,0.0,0.0,1.0,1.0,18,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000162618,59.746807,,0.0,0.0,1.0,1.0,19,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000144724,59.217537,,0.0,0.0,1.0,1.0,20,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000110328,58.821663,,0.0,0.0,1.0,1.0,21,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000102755,58.530846,,0.0,0.0,1.0,1.0,22,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000184005,58.016983,,0.0,0.0,1.0,1.0,23,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000120278,56.895927,,0.0,0.0,1.0,1.0,24,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000128512,56.736286,4.401622,0.0,0.0,1.0,1.0,25,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000164035,56.466858,,0.0,0.0,1.0,1.0,26,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000179776,56.191887,,0.0,0.0,1.0,1.0,27,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000047617,55.980694,,0.0,0.0,1.0,1.0,28,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000240583,54.212902,,0.0,0.0,1.0,1.0,29,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000118946,54.080303,,0.0,0.0,1.0,1.0,30,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000165949,53.794693,,0.0,0.0,1.0,1.0,31,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000127920,53.428772,,0.0,0.0,1.0,1.0,32,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000151276,52.618755,,0.0,0.0,1.0,1.0,33,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000183580,52.495163,,0.0,0.0,1.0,1.0,34,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000134871,51.67906,,0.0,0.0,1.0,1.0,35,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000136237,51.52872,,0.0,0.0,1.0,1.0,36,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000122679,51.170967,,0.0,0.0,1.0,1.0,37,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000091428,51.005554,,0.0,0.0,1.0,1.0,38,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000169908,50.329376,,0.0,0.0,1.0,1.0,39,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000267107,50.2949,,0.0,0.0,1.0,1.0,40,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000113140,49.970795,,0.0,0.0,1.0,1.0,41,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000125810,49.378586,,0.0,0.0,1.0,1.0,42,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000113594,49.242256,,0.0,0.0,1.0,1.0,43,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000131477,49.137913,,0.0,0.0,1.0,1.0,44,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000168952,48.573853,,0.0,0.0,1.0,1.0,45,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000046889,48.47404,,0.0,0.0,1.0,1.0,46,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000120156,48.085526,,0.0,0.0,1.0,1.0,47,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000117461,47.646664,,0.0,0.0,1.0,1.0,48,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000134531,47.549614,,0.0,0.0,1.0,1.0,49,0.0,capillary endothelial cell,True,True,False,True
36,ENSG00000144642,47.511314,6.004118,0.0,0.0,1.0,1.0,50,0.0,capillary endothelial cell,True,True,False,True
